Key Client 4,0.191673956191097,0.155674441329761,0.035999514861336,0.000249983444268061
Key Client 15,0.168731543962844,0.155674441329761,0.0130571026330834,0.00052163769192456
Key Client 50,0.167843745858312,0.155674441329761,0.0121693045285515,0.00379355354018411
Key Client 8,0.166530066308791,0.155674441329761,0.0108556249790303,0.0036970464435779
Key Client 37,0.162704432189439,0.155674441329761,0.0070299908596784,0.0026611246307516
Key Client 14,0.162441582643678,0.155674441329761,0.00676714131391698,0.00165063714362494
Key Client 58,0.162431341012128,0.155674441329761,0.00675689968236681,0.00133359621195194
Key Client 53,0.160520792093494,0.155674441329761,0.00484635076373283,0.00879022116775083
Key Client 59,0.159908385647165,0.155674441329761,0.00423394431740456,0.00575127441096028
Key Client 44,0.159706685707311,0.155674441329761,0.00403224437755073,0.00532334370102902
Key Client 41,0.159601023057963,0.155674441329761,0.00392658172820243,0.00384955756136823
Key Client 7,0.159424874533881,0.155674441329761,0.00375043320412075,0.0108694333384987
Key Client 24,0.158858900928645,0.155674441329761,0.00318445959888386,0.0373229753335985
Key Client 16,0.158720973441208,0.155674441329761,0.00304653211144709,0.00337745612291193
Key Client 26,0.158485640513506,0.155674441329761,0.0028111991837452,0.0235835364557192
Key Client 33,0.158448242442197,0.155674441329761,0.00277380111243605,0.0308953103566881
Key Client 43,0.158349407595714,0.155674441329761,0.00267496626595287,0.0139121928461291
Key Client 39,0.158299482649615,0.155674441329761,0.00262504131985442,0.00388102139211677
Key Client 38,0.157978596693616,0.155674441329761,0.00230415536385553,0.00122992566983453
Key Client 10,0.157561052882333,0.155674441329761,0.00188661155257228,0.047384580036142
Key Client 27,0.15747433501527,0.155674441329761,0.00179989368550923,0.0374536143484831
Key Client 48,0.157451397785727,0.155674441329761,0.00177695645596601,0.00715100769402803
Key Client 52,0.157326850596567,0.155674441329761,0.00165240926680657,0.011254092343431
Key Client 42,0.157252325754422,0.155674441329761,0.00157788442466145,0.00659444729634247
Key Client 19,0.157002489035641,0.155674441329761,0.00132804770588021,0.0208034410195716
Key Client 22,0.15692491383058,0.155674441329761,0.00125047250081906,0.0217014242352583
Key Client 21,0.156861739930454,0.155674441329761,0.00118729860069314,0.0351615712019261
Key Client 32,0.156821070358189,0.155674441329761,0.00114662902842858,0.0246926154603691
Key Client 46,0.156735188541767,0.155674441329761,0.00106074721200619,0.0889189115615894
Key Client 57,0.156659053276709,0.155674441329761,0.000984611946948016,0.00242246510771183
Key Client 12,0.15656611620825,0.155674441329761,0.000891674878489013,0.00669222054606587
Key Client 45,0.156514552451211,0.155674441329761,0.000840111121450632,0.0950785823579692
Key Client 60,0.15650817100994,0.155674441329761,0.000833729680179335,0.158123119465911
Key Client 56,0.156273848610109,0.155674441329761,0.000599407280347852,0.0549049746359561
Key Client 28,0.15584853722376,0.155674441329761,0.00017409589399936,0.00283095434610594
Key Client 2,0.155783267396805,0.155674441329761,0.000108826067044682,0.00853185734107319
Key Client 18,0.155501684895808,0.155674441329761,-0.000172756433952759,0.0561037458259544
Key Client 31,0.155253096533573,0.155674441329761,-0.000421344796187745,0.00577381596110692
Key Client 40,0.155017902391078,0.155674441329761,-0.000656538938683088,0.0570189444169846
Key Client 36,0.154684489851503,0.155674441329761,-0.00098995147825745,0.00544334720994626
Key Client 3,0.153990916570758,0.155674441329761,-0.00168352475900288,0.00541091197621815
Key Client 23,0.15398258020117,0.155674441329761,-0.00169186112859024,0.0018590715813445
Key Client 49,0.153697731118716,0.155674441329761,-0.00197671021104451,0.00349897241075346
Key Client 13,0.153474441821826,0.155674441329761,-0.00219999950793517,0.0189116896639893
Key Client 25,0.152953034737446,0.155674441329761,-0.0027214065923146,0.00757519411556207
Key Client 47,0.152780022302899,0.155674441329761,-0.00289441902686216,0.00238802751395019
Key Client 9,0.152731383919919,0.155674441329761,-0.0029430574098416,0.00774257788941505
Key Client 1,0.1520599017206,0.155674441329761,-0.00361453960916075,0.00618907750372651
Key Client 35,0.151525166103211,0.155674441329761,-0.0041492752265494,0.00858601132925836
Key Client 20,0.151411820692498,0.155674441329761,-0.0042626206372631,0.00887840342914881
Key Client 17,0.151043949340342,0.155674441329761,-0.00463049198941889,0.00147563004540607
Key Client 11,0.150643315757615,0.155674441329761,-0.00503112557214536,0.0020983465422383
Key Client 30,0.150142814819989,0.155674441329761,-0.00553162650977218,0.00270637125516624
Key Client 54,0.150023951354182,0.155674441329761,-0.00565048997557879,0.000346069212631627
Key Client 55,0.147103716321421,0.155674441329761,-0.00857072500833944,0.00327031043516922
Key Client 29,0.146120377160408,0.155674441329761,-0.00955406416935264,0.000811433937558571
Key Client 5,0.144752719260595,0.155674441329761,-0.0109217220691658,0.000839555748423681
Key Client 6,0.14161874617528,0.155674441329761,-0.0140556951544806,0.000216894933586216
Key Client 51,0.130140062608534,0.155674441329761,-0.025534378721227,0.000350990439362989
Key Client 34,0.123588070747933,0.155674441329761,-0.0320863705818277,0.000110900162276013
